order_id,order_name,stage,time,timestamp,resource,queue_recv,queue_pick,queue_ship,queue_deliv
32,Order32,pick_start,188.9876834763412,2025-07-20 12:08:59.261009,Picking,0,0,2,6
29,Order29,ship_end,189.97492270787495,2025-07-20 12:09:58.495362,Shipping,0,0,2,6
30,Order30,ship_start,189.97492270787495,2025-07-20 12:09:58.495362,Shipping,0,0,1,7
32,Order32,pick_end,190.13125195873675,2025-07-20 12:10:07.875118,Picking,0,0,1,7
32,Order32,pack_start,190.13125195873675,2025-07-20 12:10:07.875118,,0,0,1,7
33,Order33,verify_start,190.4366902966851,2025-07-20 12:10:26.201418,,0,0,1,7
33,Order33,verify_end,190.76317576998187,2025-07-20 12:10:45.790546,,0,0,1,7
33,Order33,pick_start,190.76317576998187,2025-07-20 12:10:45.790546,Picking,0,0,1,7
32,Order32,pack_end,191.32189065989004,2025-07-20 12:11:19.313440,,0,0,1,7
33,Order33,pick_end,191.91287191500368,2025-07-20 12:11:54.772315,Picking,0,0,2,7
33,Order33,pack_start,191.91287191500368,2025-07-20 12:11:54.772315,,0,0,2,7
30,Order30,ship_end,192.08471247023402,2025-07-20 12:12:05.082748,Shipping,0,0,2,7
31,Order31,ship_start,192.08471247023402,2025-07-20 12:12:05.082748,Shipping,0,0,1,8
34,Order34,verify_start,193.17657357618697,2025-07-20 12:13:10.594415,,0,0,1,8
34,Order34,verify_end,193.97580445039014,2025-07-20 12:13:58.548267,,0,0,1,8
34,Order34,pick_start,193.97580445039014,2025-07-20 12:13:58.548267,Picking,0,0,1,8
34,Order34,pick_end,194.18345557225476,2025-07-20 12:14:11.007334,Picking,0,0,1,8
34,Order34,pack_start,194.18345557225476,2025-07-20 12:14:11.007334,,0,0,1,8
33,Order33,pack_end,197.04768223714052,2025-07-20 12:17:02.860934,,0,0,1,8
28,Order28,ship_end,197.43558882704878,2025-07-20 12:17:26.135330,Shipping,0,0,2,8
32,Order32,ship_start,197.43558882704878,2025-07-20 12:17:26.135330,Shipping,0,0,1,9
31,Order31,ship_end,197.93896044427993,2025-07-20 12:17:56.337627,Shipping,0,0,1,9
33,Order33,ship_start,197.93896044427993,2025-07-20 12:17:56.337627,Shipping,0,0,0,10
35,Order35,verify_start,203.05555382679017,2025-07-20 12:23:03.333230,,0,0,0,10
35,Order35,verify_end,204.9440162924759,2025-07-20 12:24:56.640978,,0,0,0,10
35,Order35,pick_start,204.9440162924759,2025-07-20 12:24:56.640978,Picking,0,0,0,10
35,Order35,pick_end,205.67159621453692,2025-07-20 12:25:40.295773,Picking,0,0,0,10
35,Order35,pack_start,205.67159621453692,2025-07-20 12:25:40.295773,,0,0,0,10
35,Order35,pack_end,207.0012643298222,2025-07-20 12:27:00.075860,,0,0,0,10
34,Order34,pack_end,208.662842746705,2025-07-20 12:28:39.770565,,0,0,1,10
32,Order32,ship_end,215.51615949717333,2025-07-20 12:35:30.969570,Shipping,0,0,2,10
35,Order35,ship_start,215.51615949717333,2025-07-20 12:35:30.969570,Shipping,0,0,1,11
36,Order36,verify_start,216.09886259381693,2025-07-20 12:36:05.931756,,0,0,1,11
36,Order36,verify_end,216.15928734807866,2025-07-20 12:36:09.557241,,0,0,1,11
36,Order36,pick_start,216.15928734807866,2025-07-20 12:36:09.557241,Picking,0,0,1,11
35,Order35,ship_end,217.92092985649933,2025-07-20 12:37:55.255791,Shipping,0,0,1,11
34,Order34,ship_start,217.92092985649933,2025-07-20 12:37:55.255791,Shipping,0,0,0,12
36,Order36,pick_end,218.06481099333413,2025-07-20 12:38:03.888660,Picking,0,0,0,12
36,Order36,pack_start,218.06481099333413,2025-07-20 12:38:03.888660,,0,0,0,12
37,Order37,verify_start,218.66166734126122,2025-07-20 12:38:39.700040,,0,0,0,12
36,Order36,pack_end,218.68113316845566,2025-07-20 12:38:40.867990,,0,0,0,12
37,Order37,verify_end,219.26865217861382,2025-07-20 12:39:16.119131,,0,0,1,12
37,Order37,pick_start,219.26865217861382,2025-07-20 12:39:16.119131,Picking,0,0,1,12
37,Order37,pick_end,221.46835612479228,2025-07-20 12:41:28.101367,Picking,0,0,1,12
37,Order37,pack_start,221.46835612479228,2025-07-20 12:41:28.101367,,0,0,1,12
38,Order38,verify_start,226.3256862692694,2025-07-20 12:46:19.541176,,0,0,1,12
38,Order38,verify_end,227.13709532777503,2025-07-20 12:47:08.225720,,0,0,1,12
38,Order38,pick_start,227.13709532777503,2025-07-20 12:47:08.225720,Picking,0,0,1,12
37,Order37,pack_end,227.77629528278877,2025-07-20 12:47:46.577717,,0,0,1,12
38,Order38,pick_end,232.20628349511804,2025-07-20 12:52:12.377010,Picking,0,0,2,12
38,Order38,pack_start,232.20628349511804,2025-07-20 12:52:12.377010,,0,0,2,12
38,Order38,pack_end,232.54263996924647,2025-07-20 12:52:32.558398,,0,0,2,12
33,Order33,ship_end,232.67543393462637,2025-07-20 12:52:40.526036,Shipping,0,0,3,12
36,Order36,ship_start,232.67543393462637,2025-07-20 12:52:40.526036,Shipping,0,0,2,13
36,Order36,ship_end,236.19526256015632,2025-07-20 12:56:11.715754,Shipping,0,0,2,13
37,Order37,ship_start,236.19526256015632,2025-07-20 12:56:11.715754,Shipping,0,0,1,14
39,Order39,verify_start,253.25890466338853,2025-07-20 13:13:15.534280,,0,0,1,14
39,Order39,verify_end,254.637133876939,2025-07-20 13:14:38.228033,,0,0,1,14
39,Order39,pick_start,254.637133876939,2025-07-20 13:14:38.228033,Picking,0,0,1,14
39,Order39,pick_end,254.87259097534445,2025-07-20 13:14:52.355459,Picking,0,0,1,14
39,Order39,pack_start,254.87259097534445,2025-07-20 13:14:52.355459,,0,0,1,14
39,Order39,pack_end,256.62758501460434,2025-07-20 13:16:37.655101,,0,0,1,14
40,Order40,verify_start,257.1654666113515,2025-07-20 13:17:09.927997,,0,0,2,14
40,Order40,verify_end,259.0808856204398,2025-07-20 13:19:04.853137,,0,0,2,14
40,Order40,pick_start,259.0808856204398,2025-07-20 13:19:04.853137,Picking,0,0,2,14
40,Order40,pick_end,259.7660927076409,2025-07-20 13:19:45.965562,Picking,0,0,2,14
40,Order40,pack_start,259.7660927076409,2025-07-20 13:19:45.965562,,0,0,2,14
34,Order34,ship_end,260.12602569560335,2025-07-20 13:20:07.561542,Shipping,0,0,2,14
38,Order38,ship_start,260.12602569560335,2025-07-20 13:20:07.561542,Shipping,0,0,1,15
15,Order15,deliver_end,260.6348221765845,2025-07-20 13:20:38.089331,Delivery,0,0,1,15
15,Order15,delivered,260.6348221765845,2025-07-20 13:20:38.089331,,0,0,1,14
22,Order22,deliver_start,260.6348221765845,2025-07-20 13:20:38.089331,Delivery,0,0,1,14
41,Order41,verify_start,260.6597879002799,2025-07-20 13:20:39.587274,,0,0,1,14
38,Order38,ship_end,260.961053437098,2025-07-20 13:20:57.663206,Shipping,0,0,1,14
39,Order39,ship_start,260.961053437098,2025-07-20 13:20:57.663206,Shipping,0,0,0,15
41,Order41,verify_end,261.7843722219804,2025-07-20 13:21:47.062333,,0,0,0,15
41,Order41,pick_start,261.7843722219804,2025-07-20 13:21:47.062333,Picking,0,0,0,15
41,Order41,pick_end,262.29519035007115,2025-07-20 13:22:17.711421,Picking,0,0,0,15
41,Order41,pack_start,262.29519035007115,2025-07-20 13:22:17.711421,,0,0,0,15
39,Order39,ship_end,263.64251353803655,2025-07-20 13:23:38.550812,Shipping,0,0,0,15
42,Order42,verify_start,265.179562391407,2025-07-20 13:25:10.773743,,0,0,0,16
42,Order42,verify_end,266.08224403231037,2025-07-20 13:26:04.934642,,0,0,0,16
42,Order42,pick_start,266.08224403231037,2025-07-20 13:26:04.934642,Picking,0,0,0,16
40,Order40,pack_end,266.2431736979996,2025-07-20 13:26:14.590422,,0,0,0,16
40,Order40,ship_start,266.2431736979996,2025-07-20 13:26:14.590422,Shipping,0,0,0,16
43,Order43,verify_start,266.59280518597893,2025-07-20 13:26:35.568311,,0,0,0,16
41,Order41,pack_end,266.71497090388124,2025-07-20 13:26:42.898254,,0,0,0,16
43,Order43,verify_end,267.332588554798,2025-07-20 13:27:19.955313,,0,0,1,16
43,Order43,pick_start,267.332588554798,2025-07-20 13:27:19.955313,Picking,0,0,1,16
42,Order42,pick_end,269.94607501225056,2025-07-20 13:29:56.764501,Picking,0,0,1,16
42,Order42,pack_start,269.94607501225056,2025-07-20 13:29:56.764501,,0,0,1,16
42,Order42,pack_end,270.40303855941534,2025-07-20 13:30:24.182314,,0,0,1,16
37,Order37,ship_end,270.8396268251361,2025-07-20 13:30:50.377610,Shipping,0,0,2,16
41,Order41,ship_start,270.8396268251361,2025-07-20 13:30:50.377610,Shipping,0,0,1,17
44,Order44,verify_start,270.97421799957334,2025-07-20 13:30:58.453080,,0,0,1,17
44,Order44,verify_end,271.47804458516896,2025-07-20 13:31:28.682675,,0,0,1,17
44,Order44,pick_start,271.47804458516896,2025-07-20 13:31:28.682675,Picking,0,0,1,17
40,Order40,ship_end,271.6770908449724,2025-07-20 13:31:40.625451,Shipping,0,0,1,17
42,Order42,ship_start,271.6770908449724,2025-07-20 13:31:40.625451,Shipping,0,0,0,18
45,Order45,verify_start,272.3377646445851,2025-07-20 13:32:20.265879,,0,0,0,18
22,Order22,deliver_end,272.9696162033584,2025-07-20 13:32:58.176972,Delivery,0,0,0,18
22,Order22,delivered,272.9696162033584,2025-07-20 13:32:58.176972,,0,0,0,17
23,Order23,deliver_start,272.9696162033584,2025-07-20 13:32:58.176972,Delivery,0,0,0,17
45,Order45,verify_end,273.7315449250704,2025-07-20 13:33:43.892696,,0,0,0,17
46,Order46,verify_start,274.23804691357566,2025-07-20 13:34:14.282815,,0,1,0,17
42,Order42,ship_end,275.2437985672862,2025-07-20 13:35:14.627914,Shipping,0,1,0,17
44,Order44,pick_end,275.93323528159976,2025-07-20 13:35:55.994117,Picking,0,1,0,18
44,Order44,pack_start,275.93323528159976,2025-07-20 13:35:55.994117,,0,0,0,18
45,Order45,pick_start,275.93323528159976,2025-07-20 13:35:55.994117,Picking,0,0,0,18
44,Order44,pack_end,276.08540129261945,2025-07-20 13:36:05.124078,,0,0,0,18
44,Order44,ship_start,276.08540129261945,2025-07-20 13:36:05.124078,Shipping,0,0,0,18
45,Order45,pick_end,276.8921277870736,2025-07-20 13:36:53.527667,Picking,0,0,0,18
45,Order45,pack_start,276.8921277870736,2025-07-20 13:36:53.527667,,0,0,0,18
47,Order47,verify_start,277.30312796780913,2025-07-20 13:37:18.187678,,0,0,0,18
23,Order23,deliver_end,277.4881544159423,2025-07-20 13:37:29.289265,Delivery,0,0,0,18
23,Order23,delivered,277.4881544159423,2025-07-20 13:37:29.289265,,0,0,0,17
25,Order25,deliver_start,277.4881544159423,2025-07-20 13:37:29.289265,Delivery,0,0,0,17
43,Order43,pick_end,278.2480248662578,2025-07-20 13:38:14.881492,Picking,0,0,0,17
43,Order43,pack_start,278.2480248662578,2025-07-20 13:38:14.881492,,0,0,0,17
43,Order43,pack_end,278.59137413780417,2025-07-20 13:38:35.482448,,0,0,0,17
44,Order44,ship_end,279.1669761934312,2025-07-20 13:39:10.018572,Shipping,0,0,1,17
43,Order43,ship_start,279.1669761934312,2025-07-20 13:39:10.018572,Shipping,0,0,0,18
47,Order47,verify_end,279.41732860793525,2025-07-20 13:39:25.039716,,0,0,0,18
47,Order47,pick_start,279.41732860793525,2025-07-20 13:39:25.039716,Picking,0,0,0,18
46,Order46,verify_end,280.71041644117065,2025-07-20 13:40:42.624986,,0,0,0,18
46,Order46,pick_start,280.71041644117065,2025-07-20 13:40:42.624986,Picking,0,0,0,18
45,Order45,pack_end,282.3060107587932,2025-07-20 13:42:18.360646,,0,0,0,18
41,Order41,ship_end,283.4341930638169,2025-07-20 13:43:26.051584,Shipping,0,0,1,18
45,Order45,ship_start,283.4341930638169,2025-07-20 13:43:26.051584,Shipping,0,0,0,19
47,Order47,pick_end,284.280699504759,2025-07-20 13:44:16.841970,Picking,0,0,0,19
47,Order47,pack_start,284.280699504759,2025-07-20 13:44:16.841970,,0,0,0,19
46,Order46,pick_end,284.4940955744804,2025-07-20 13:44:29.645734,Picking,0,0,0,19
46,Order46,pack_start,284.4940955744804,2025-07-20 13:44:29.645734,,0,0,0,19
46,Order46,pack_end,284.5098033108628,2025-07-20 13:44:30.588199,,0,0,0,19
47,Order47,pack_end,286.403195625447,2025-07-20 13:46:24.191738,,0,0,1,19
48,Order48,verify_start,287.9405831636924,2025-07-20 13:47:56.434990,,0,0,2,19
48,Order48,verify_end,288.29637100436645,2025-07-20 13:48:17.782260,,0,0,2,19
48,Order48,pick_start,288.29637100436645,2025-07-20 13:48:17.782260,Picking,0,0,2,19
48,Order48,pick_end,292.6516768893495,2025-07-20 13:52:39.100613,Picking,0,0,2,19
48,Order48,pack_start,292.6516768893495,2025-07-20 13:52:39.100613,,0,0,2,19
18,Order18,deliver_end,292.8433345220676,2025-07-20 13:52:50.600071,Delivery,0,0,2,19
18,Order18,delivered,292.8433345220676,2025-07-20 13:52:50.600071,,0,0,2,18
26,Order26,deliver_start,292.8433345220676,2025-07-20 13:52:50.600071,Delivery,0,0,2,18
49,Order49,verify_start,296.4347748259658,2025-07-20 13:56:26.086490,,0,0,2,18
49,Order49,verify_end,296.54798381347143,2025-07-20 13:56:32.879029,,0,0,2,18
49,Order49,pick_start,296.54798381347143,2025-07-20 13:56:32.879029,Picking,0,0,2,18
50,Order50,verify_start,297.04803544934475,2025-07-20 13:57:02.882127,,0,0,2,18
43,Order43,ship_end,297.1092987121855,2025-07-20 13:57:06.557923,Shipping,0,0,2,18
46,Order46,ship_start,297.1092987121855,2025-07-20 13:57:06.557923,Shipping,0,0,1,19
50,Order50,verify_end,297.976474238556,2025-07-20 13:57:58.588454,,0,0,1,19
50,Order50,pick_start,297.976474238556,2025-07-20 13:57:58.588454,Picking,0,0,1,19
48,Order48,pack_end,298.24314608145363,2025-07-20 13:58:14.588765,,0,0,1,19
51,Order51,verify_start,298.6376987435105,2025-07-20 13:58:38.261925,,0,0,2,19
50,Order50,pick_end,298.8870755666385,2025-07-20 13:58:53.224534,Picking,0,0,2,19
50,Order50,pack_start,298.8870755666385,2025-07-20 13:58:53.224534,,0,0,2,19
51,Order51,verify_end,298.9442020312182,2025-07-20 13:58:56.652122,,0,0,2,19
51,Order51,pick_start,298.9442020312182,2025-07-20 13:58:56.652122,Picking,0,0,2,19
49,Order49,pick_end,299.77077231245755,2025-07-20 13:59:46.246339,Picking,0,0,2,19
49,Order49,pack_start,299.77077231245755,2025-07-20 13:59:46.246339,,0,0,2,19
50,Order50,pack_end,300.22801550178093,2025-07-20 14:00:13.680930,,0,0,2,19
26,Order26,deliver_end,301.49572972656716,2025-07-20 14:01:29.743784,Delivery,0,0,3,19
26,Order26,delivered,301.49572972656716,2025-07-20 14:01:29.743784,,0,0,3,18
27,Order27,deliver_start,301.49572972656716,2025-07-20 14:01:29.743784,Delivery,0,0,3,18
49,Order49,pack_end,303.51372504525784,2025-07-20 14:03:30.823503,,0,0,3,18
52,Order52,verify_start,303.6665603330866,2025-07-20 14:03:39.993620,,0,0,4,18
52,Order52,verify_end,303.99046419719673,2025-07-20 14:03:59.427852,,0,0,4,18
52,Order52,pick_start,303.99046419719673,2025-07-20 14:03:59.427852,Picking,0,0,4,18
52,Order52,pick_end,304.00467215696335,2025-07-20 14:04:00.280329,Picking,0,0,4,18
52,Order52,pack_start,304.00467215696335,2025-07-20 14:04:00.280329,,0,0,4,18
25,Order25,deliver_end,305.1652597199443,2025-07-20 14:05:09.915583,Delivery,0,0,4,18
25,Order25,delivered,305.1652597199443,2025-07-20 14:05:09.915583,,0,0,4,17
24,Order24,deliver_start,305.1652597199443,2025-07-20 14:05:09.915583,Delivery,0,0,4,17
53,Order53,verify_start,306.42111725012614,2025-07-20 14:06:25.267035,,0,0,4,17
52,Order52,pack_end,306.9537802280429,2025-07-20 14:06:57.226814,,0,0,4,17
27,Order27,deliver_end,307.30610952769894,2025-07-20 14:07:18.366572,Delivery,0,0,5,17
27,Order27,delivered,307.30610952769894,2025-07-20 14:07:18.366572,,0,0,5,16
29,Order29,deliver_start,307.30610952769894,2025-07-20 14:07:18.366572,Delivery,0,0,5,16
21,Order21,deliver_end,307.592813753349,2025-07-20 14:07:35.568825,Delivery,0,0,5,16
21,Order21,delivered,307.592813753349,2025-07-20 14:07:35.568825,,0,0,5,15
30,Order30,deliver_start,307.592813753349,2025-07-20 14:07:35.568825,Delivery,0,0,5,15
53,Order53,verify_end,307.772936403088,2025-07-20 14:07:46.376184,,0,0,5,15
53,Order53,pick_start,307.772936403088,2025-07-20 14:07:46.376184,Picking,0,0,5,15
53,Order53,pick_end,307.8118034220425,2025-07-20 14:07:48.708205,Picking,0,0,5,15
53,Order53,pack_start,307.8118034220425,2025-07-20 14:07:48.708205,,0,0,5,15
54,Order54,verify_start,307.9398714311828,2025-07-20 14:07:56.392286,,0,0,5,15
53,Order53,pack_end,307.96825383952057,2025-07-20 14:07:58.095230,,0,0,5,15
51,Order51,pick_end,308.3739087772866,2025-07-20 14:08:22.434527,Picking,0,0,6,15
51,Order51,pack_start,308.3739087772866,2025-07-20 14:08:22.434527,,0,0,6,15
46,Order46,ship_end,309.7540380110347,2025-07-20 14:09:45.242281,Shipping,0,0,6,15
47,Order47,ship_start,309.7540380110347,2025-07-20 14:09:45.242281,Shipping,0,0,5,16
51,Order51,pack_end,309.9514208597208,2025-07-20 14:09:57.085252,,0,0,5,16
54,Order54,verify_end,310.28253474911116,2025-07-20 14:10:16.952085,,0,0,6,16
54,Order54,pick_start,310.28253474911116,2025-07-20 14:10:16.952085,Picking,0,0,6,16
14,Order14,deliver_end,310.5991121033577,2025-07-20 14:10:35.946726,Delivery,0,0,6,16
14,Order14,delivered,310.5991121033577,2025-07-20 14:10:35.946726,,0,0,6,15
28,Order28,deliver_start,310.5991121033577,2025-07-20 14:10:35.946726,Delivery,0,0,6,15
54,Order54,pick_end,313.7765093439182,2025-07-20 14:13:46.590561,Picking,0,0,6,15
54,Order54,pack_start,313.7765093439182,2025-07-20 14:13:46.590561,,0,0,6,15
54,Order54,pack_end,314.04916971346114,2025-07-20 14:14:02.950183,,0,0,6,15
55,Order55,verify_start,318.6723269428554,2025-07-20 14:18:40.339617,,0,0,7,15
28,Order28,deliver_end,320.2158422134901,2025-07-20 14:20:12.950533,Delivery,0,0,7,15
28,Order28,delivered,320.2158422134901,2025-07-20 14:20:12.950533,,0,0,7,14
31,Order31,deliver_start,320.2158422134901,2025-07-20 14:20:12.950533,Delivery,0,0,7,14
56,Order56,verify_start,320.5150405984644,2025-07-20 14:20:30.902436,,0,0,7,14
55,Order55,verify_end,320.96477844201365,2025-07-20 14:20:57.886707,,0,0,7,14
55,Order55,pick_start,320.96477844201365,2025-07-20 14:20:57.886707,Picking,0,0,7,14
55,Order55,pick_end,321.9080553307696,2025-07-20 14:21:54.483320,Picking,0,0,7,14
55,Order55,pack_start,321.9080553307696,2025-07-20 14:21:54.483320,,0,0,7,14
55,Order55,pack_end,322.48216583991706,2025-07-20 14:22:28.929950,,0,0,7,14
56,Order56,verify_end,322.8069294658487,2025-07-20 14:22:48.415768,,0,0,8,14
56,Order56,pick_start,322.8069294658487,2025-07-20 14:22:48.415768,Picking,0,0,8,14
56,Order56,pick_end,323.2408069346993,2025-07-20 14:23:14.448416,Picking,0,0,8,14
56,Order56,pack_start,323.2408069346993,2025-07-20 14:23:14.448416,,0,0,8,14
56,Order56,pack_end,326.2701194235202,2025-07-20 14:26:16.207165,,0,0,8,14
45,Order45,ship_end,327.0431585259884,2025-07-20 14:27:02.589512,Shipping,0,0,9,14
48,Order48,ship_start,327.0431585259884,2025-07-20 14:27:02.589512,Shipping,0,0,8,15
47,Order47,ship_end,327.7476218843308,2025-07-20 14:27:44.857313,Shipping,0,0,8,15
50,Order50,ship_start,327.7476218843308,2025-07-20 14:27:44.857313,Shipping,0,0,7,16
57,Order57,verify_start,330.3707602680117,2025-07-20 14:30:22.245616,,0,0,7,16
57,Order57,verify_end,330.5386504656034,2025-07-20 14:30:32.319028,,0,0,7,16
57,Order57,pick_start,330.5386504656034,2025-07-20 14:30:32.319028,Picking,0,0,7,16
50,Order50,ship_end,332.9627368638198,2025-07-20 14:32:57.764212,Shipping,0,0,7,16
49,Order49,ship_start,332.9627368638198,2025-07-20 14:32:57.764212,Shipping,0,0,6,17
58,Order58,verify_start,335.217392065157,2025-07-20 14:35:13.043524,,0,0,6,17
58,Order58,verify_end,336.88219322691737,2025-07-20 14:36:52.931594,,0,0,6,17
58,Order58,pick_start,336.88219322691737,2025-07-20 14:36:52.931594,Picking,0,0,6,17
30,Order30,deliver_end,341.0769593274269,2025-07-20 14:41:04.617560,Delivery,0,0,6,17
30,Order30,delivered,341.0769593274269,2025-07-20 14:41:04.617560,,0,0,6,16
32,Order32,deliver_start,341.0769593274269,2025-07-20 14:41:04.617560,Delivery,0,0,6,16
57,Order57,pick_end,341.1688972820517,2025-07-20 14:41:10.133837,Picking,0,0,6,16
57,Order57,pack_start,341.1688972820517,2025-07-20 14:41:10.133837,,0,0,6,16
32,Order32,deliver_end,342.58288228651713,2025-07-20 14:42:34.972937,Delivery,0,0,6,16
32,Order32,delivered,342.58288228651713,2025-07-20 14:42:34.972937,,0,0,6,15
35,Order35,deliver_start,342.58288228651713,2025-07-20 14:42:34.972937,Delivery,0,0,6,15
57,Order57,pack_end,343.83679051311327,2025-07-20 14:43:50.207431,,0,0,6,15
58,Order58,pick_end,345.4107349655786,2025-07-20 14:45:24.644098,Picking,0,0,7,15
58,Order58,pack_start,345.4107349655786,2025-07-20 14:45:24.644098,,0,0,7,15
48,Order48,ship_end,348.5964283461751,2025-07-20 14:48:35.785701,Shipping,0,0,7,15
52,Order52,ship_start,348.5964283461751,2025-07-20 14:48:35.785701,Shipping,0,0,6,16
58,Order58,pack_end,350.75270298534946,2025-07-20 14:50:45.162179,,0,0,6,16
49,Order49,ship_end,352.95837675342267,2025-07-20 14:52:57.502605,Shipping,0,0,7,16
53,Order53,ship_start,352.95837675342267,2025-07-20 14:52:57.502605,Shipping,0,0,6,17
59,Order59,verify_start,353.9090081398149,2025-07-20 14:53:54.540488,,0,0,6,17
59,Order59,verify_end,354.2193526900883,2025-07-20 14:54:13.161161,,0,0,6,17
59,Order59,pick_start,354.2193526900883,2025-07-20 14:54:13.161161,Picking,0,0,6,17
29,Order29,deliver_end,355.4410468383335,2025-07-20 14:55:26.462810,Delivery,0,0,6,17
29,Order29,delivered,355.4410468383335,2025-07-20 14:55:26.462810,,0,0,6,16
33,Order33,deliver_start,355.4410468383335,2025-07-20 14:55:26.462810,Delivery,0,0,6,16
59,Order59,pick_end,360.41224436879247,2025-07-20 15:00:24.734662,Picking,0,0,6,16
59,Order59,pack_start,360.41224436879247,2025-07-20 15:00:24.734662,,0,0,6,16
60,Order60,verify_start,362.2324220170116,2025-07-20 15:02:13.945321,,0,0,6,16
33,Order33,deliver_end,362.30482823652704,2025-07-20 15:02:18.289694,Delivery,0,0,6,16
33,Order33,delivered,362.30482823652704,2025-07-20 15:02:18.289694,,0,0,6,15
36,Order36,deliver_start,362.30482823652704,2025-07-20 15:02:18.289694,Delivery,0,0,6,15
60,Order60,verify_end,362.48400840482884,2025-07-20 15:02:29.040504,,0,0,6,15
60,Order60,pick_start,362.48400840482884,2025-07-20 15:02:29.040504,Picking,0,0,6,15
59,Order59,pack_end,364.52630208108815,2025-07-20 15:04:31.578125,,0,0,6,15
52,Order52,ship_end,364.80319359015203,2025-07-20 15:04:48.191615,Shipping,0,0,7,15
51,Order51,ship_start,364.80319359015203,2025-07-20 15:04:48.191615,Shipping,0,0,6,16
60,Order60,pick_end,364.9509997762344,2025-07-20 15:04:57.059987,Picking,0,0,6,16
60,Order60,pack_start,364.9509997762344,2025-07-20 15:04:57.059987,,0,0,6,16
24,Order24,deliver_end,365.9851493799847,2025-07-20 15:05:59.108963,Delivery,0,0,6,16
24,Order24,delivered,365.9851493799847,2025-07-20 15:05:59.108963,,0,0,6,15
34,Order34,deliver_start,365.9851493799847,2025-07-20 15:05:59.108963,Delivery,0,0,6,15
35,Order35,deliver_end,366.80756972388764,2025-07-20 15:06:48.454183,Delivery,0,0,6,15
35,Order35,delivered,366.80756972388764,2025-07-20 15:06:48.454183,,0,0,6,14
38,Order38,deliver_start,366.80756972388764,2025-07-20 15:06:48.454183,Delivery,0,0,6,14
60,Order60,pack_end,368.12386394300404,2025-07-20 15:08:07.431837,,0,0,6,14
38,Order38,deliver_end,368.2445058092645,2025-07-20 15:08:14.670349,Delivery,0,0,7,14
38,Order38,delivered,368.2445058092645,2025-07-20 15:08:14.670349,,0,0,7,13
39,Order39,deliver_start,368.2445058092645,2025-07-20 15:08:14.670349,Delivery,0,0,7,13
51,Order51,ship_end,368.44437459414246,2025-07-20 15:08:26.662476,Shipping,0,0,7,13
54,Order54,ship_start,368.44437459414246,2025-07-20 15:08:26.662476,Shipping,0,0,6,14
61,Order61,verify_start,372.0129960130266,2025-07-20 15:12:00.779761,,0,0,6,14
54,Order54,ship_end,372.4232428219817,2025-07-20 15:12:25.394569,Shipping,0,0,6,14
55,Order55,ship_start,372.4232428219817,2025-07-20 15:12:25.394569,Shipping,0,0,5,15
53,Order53,ship_end,372.9140897632505,2025-07-20 15:12:54.845386,Shipping,0,0,5,15
56,Order56,ship_start,372.9140897632505,2025-07-20 15:12:54.845386,Shipping,0,0,4,16
61,Order61,verify_end,375.42088888096555,2025-07-20 15:15:25.253333,,0,0,4,16
61,Order61,pick_start,375.42088888096555,2025-07-20 15:15:25.253333,Picking,0,0,4,16
55,Order55,ship_end,375.6961379914849,2025-07-20 15:15:41.768279,Shipping,0,0,4,16
57,Order57,ship_start,375.6961379914849,2025-07-20 15:15:41.768279,Shipping,0,0,3,17
61,Order61,pick_end,377.46204784620585,2025-07-20 15:17:27.722871,Picking,0,0,3,17
61,Order61,pack_start,377.46204784620585,2025-07-20 15:17:27.722871,,0,0,3,17
61,Order61,pack_end,378.9987193973283,2025-07-20 15:18:59.923164,,0,0,3,17
39,Order39,deliver_end,381.12005291784243,2025-07-20 15:21:07.203175,Delivery,0,0,4,17
39,Order39,delivered,381.12005291784243,2025-07-20 15:21:07.203175,,0,0,4,16
37,Order37,deliver_start,381.12005291784243,2025-07-20 15:21:07.203175,Delivery,0,0,4,16
34,Order34,deliver_end,381.47996254869787,2025-07-20 15:21:28.797753,Delivery,0,0,4,16
34,Order34,delivered,381.47996254869787,2025-07-20 15:21:28.797753,,0,0,4,15
40,Order40,deliver_start,381.47996254869787,2025-07-20 15:21:28.797753,Delivery,0,0,4,15
62,Order62,verify_start,382.00149065554535,2025-07-20 15:22:00.089439,,0,0,4,15
62,Order62,verify_end,382.198196552098,2025-07-20 15:22:11.891793,,0,0,4,15
62,Order62,pick_start,382.198196552098,2025-07-20 15:22:11.891793,Picking,0,0,4,15
56,Order56,ship_end,383.1718465823185,2025-07-20 15:23:10.310795,Shipping,0,0,4,15
58,Order58,ship_start,383.1718465823185,2025-07-20 15:23:10.310795,Shipping,0,0,3,16
58,Order58,ship_end,386.2570414621977,2025-07-20 15:26:15.422488,Shipping,0,0,3,16
59,Order59,ship_start,386.2570414621977,2025-07-20 15:26:15.422488,Shipping,0,0,2,17
40,Order40,deliver_end,388.83319467894125,2025-07-20 15:28:49.991681,Delivery,0,0,2,17
40,Order40,delivered,388.83319467894125,2025-07-20 15:28:49.991681,,0,0,2,16
42,Order42,deliver_start,388.83319467894125,2025-07-20 15:28:49.991681,Delivery,0,0,2,16
59,Order59,ship_end,391.9586188324293,2025-07-20 15:31:57.517130,Shipping,0,0,2,16
60,Order60,ship_start,391.9586188324293,2025-07-20 15:31:57.517130,Shipping,0,0,1,17
